"year","Temp_Anomaly","SSP","temp"
2036,0.190707435759284,"SSP585",7.93722997669262
2037,0.307385010075944,"SSP585",8.05390755100928
2038,-0.0919324730312958,"SSP585",7.65459006790204
2039,0.185573847785834,"SSP585",7.93209638871917
2040,0.658834516131694,"SSP585",8.40535705706503
2041,1.40165294946186,"SSP585",9.1481754903952
2042,0.532169129999854,"SSP585",8.27869167093319
2043,0.482602540349204,"SSP585",8.22912508128254
2044,0.750201851110614,"SSP585",8.49672439204395
2045,0.747484125107054,"SSP585",8.49400666604039
2046,1.82019191382423,"SSP585",9.56671445475757
2047,2.32399402883317,"SSP585",10.0705165697665
2048,1.75856660063304,"SSP585",9.50508914156638
2049,2.33090423712653,"SSP585",10.0774267780599
2050,1.99209489337981,"SSP585",9.73861743431315
2051,2.06240610932547,"SSP585",9.80892865025881
2052,2.47821258843893,"SSP585",10.2247351293723
2053,2.84384989481123,"SSP585",10.5903724357446
2054,2.40635032510003,"SSP585",10.1528728660334
2055,2.82421732940373,"SSP585",10.5707398703371
2056,1.82513836648729,"SSP585",9.57166090742063
2057,1.97017796917567,"SSP585",9.71670051010901
2058,2.20802668700142,"SSP585",9.95454922793476
2059,3.18733624586983,"SSP585",10.9338587868032
2060,2.49912808365293,"SSP585",10.2456506245863
2061,1.68194105311045,"SSP585",9.42846359404379
2062,2.32541240253145,"SSP585",10.0719349434648
2063,1.215985407413,"SSP585",8.96250794834634
2064,0.875775603718225,"SSP585",8.62229814465156
2065,1.57389518332859,"SSP585",9.32041772426193
2066,2.11145524323932,"SSP585",9.85797778417266
2067,2.43577552606193,"SSP585",10.1822980669953
2068,2.46563263136243,"SSP585",10.2121551722958
2069,2.59435709287253,"SSP585",10.3408796338059
2070,2.37873846659583,"SSP585",10.1252610075292
2071,2.98594809002343,"SSP585",10.7324706309568
2072,2.88247279749973,"SSP585",10.6289953384331
2073,3.24207096183113,"SSP585",10.9885935027645
2074,2.83994557373103,"SSP585",10.5864681146644
2075,3.01299628727023,"SSP585",10.7595188282036
2076,3.85507770916773,"SSP585",11.6016002501011
2077,2.00442544134836,"SSP585",9.7509479822817
2078,3.30219941449543,"SSP585",11.0487219554288
2079,3.53902187884803,"SSP585",11.2855444197814
2080,3.18350172466703,"SSP585",10.9300242656004
2081,3.57569386474673,"SSP585",11.3222164056801
2082,3.47896903552703,"SSP585",11.2254915764604
2083,3.70273481860993,"SSP585",11.4492573595433
2084,3.23516033460223,"SSP585",10.9816828755356
